customer_id,customer_city,customer_state
AMfT52NUc0BW,ponte nova,MG
Plo76L5oxsqg,sao paulo,SP
iYRUXJkfLFp8,curitiba,PR
8j3BA6qiEdzA,aimores,MG
sUAKsXIVVImd,sao paulo,SP
jVY2Bx1usXlO,rio de janeiro,RJ
KLqB20cVVdrB,clevelandia,PR
V8r7bSG1Q9F4,sorocaba,SP
tDICdGGZ8J7V,campo bom,RS
nTHSQ2uDJRWn,ferraz de vasconcelos,SP
MYXsfh8ql7G6,sao paulo,SP
FznHkz9aboY9,contagem,MG
4XHLPx0rwBNV,rondonopolis,MT
DJd02UOYpLYO,tres cachoeiras,RS
nV0JCMMQeJVA,santana de parnaiba,SP
V6lGV0rRFaiS,rio de janeiro,RJ
rIoO1EaEu1QK,sao paulo,SP
BbSZuxpSIImX,limeira,SP
gDMS9WqirVW5,sao paulo,SP
lPx91NtRQIN9,belo horizonte,MG
exf8fZGIpjaw,rio brilhante,MS
Zh6zurqrjKLE,cianorte,PR
Rbk2Wd5keqY2,barueri,SP
i2jskDG3gKs0,salvador,BA
2Wzq7dBPdMSR,pontes e lacerda,MT
BvXcMOv4wnC7,sao paulo,SP
m7pUFaiCOVx0,joinville,SC
9vsyb2hP4Vmk,itapecerica da serra,SP
HQyrTqKIsGu9,colatina,ES
VHLgmai08Ssr,sao paulo,SP
3Izfga5ixnD0,osasco,SP
piK1IBUb2w7e,rio de janeiro,RJ
O96lzXzw6AYg,sao paulo,SP
hH48UIriohDm,anapolis,GO
R8AdY9gHExeR,brasilia,DF
MTBUBxEwy7WS,niteroi,RJ
xcTyK1CurrMv,sao paulo,SP
OI0BjDDtVtIH,cuiaba,MT
6GD4f3cDpyLY,sao paulo,SP
or7McZuf6bad,sao paulo,SP
5Bfdau9Ng2SC,presidente prudente,SP
Bj73BYx765hp,sao paulo,SP
0frmdrHOOkpE,belo horizonte,MG
AZOKGovSFuch,guarulhos,SP
oXmuZdAyA8G7,sao bernardo do campo,SP
OaoBwWfre1Je,domingos martins,ES
j4lwd80WBi6o,diadema,SP
axqtuF8VZwCU,montes claros,MG
zl1rldPO8Tue,coromandel,MG
3umDFH9EDf7y,belo horizonte,MG
gXzYjpmmXEOV,rio de janeiro,RJ
NkBJFguQY21p,santa maria,RS
VlMSAPfwHIgq,matao,SP
7GKrtIhadGvv,coromandel,MG
467SrD9hcOut,brasilia,DF
kQgl9nKDSSyS,ilheus,BA
sMJD1Gi4E0Q0,santos,SP
ZeWE76XQcZXz,itaobim,MG
jzXpbH2ral60,sao jose,SC
f4gW4Suy0oEl,sao bernardo do campo,SP
piw3Qfq6aCQq,rio maria,PA
2WUGUOucqK8g,campinas,SP
anuDkTiQVNpA,sao paulo,SP
LTHL9TW2RrAC,aruja,SP
kgjfsEJ6GId5,ituiutaba,MG
d4Vi7ZGQFRHw,sao jose,SC
JqAtKvUZQzi0,rio de janeiro,RJ
wq5Z7qwfgdCL,cravinhos,SP
NeJA6GvVPoWM,santo andre,SP
pXiSk1ugI5Dw,iacu,BA
fDwrN4stY2KC,vitoria,ES
q7kd2DiXaMYN,taubate,SP
sdeQj4vNkMDo,sao paulo,SP
4kOR22c6efaf,curitiba,PR
Z9Qh1ywRmAmS,barueri,SP
oDsW8MsomtLT,rio de janeiro,RJ
4gjvRA9xHPoy,guaruja,SP
ERHgZk4ehPoa,palmares,PE
Kq86HDyW0eVY,maceio,AL
Kv0L2pjxnscF,sao paulo,SP
4Eujb5yIpqs8,sao paulo,SP
95x00GvGvdsN,serra,ES
mMMqaZdSGKkj,sao paulo,SP
PVuEBsve8sGc,salvador,BA
CFq5t8NmcBjF,sao paulo,SP
7lzdx5NiTon5,sao paulo,SP
yubQuMJHYArq,sao mateus,ES
81pRzMsQXJvL,limeira,SP
9cOeBSdJsVRt,campo bom,RS
hrOVJXe5UIJz,sao caetano do sul,SP
GPbGOYREi42j,novo hamburgo,RS
m80CMcFQAiY3,colombo,PR
h6HYxXQrwd4V,sao paulo,SP
jCgGmRxJOQbZ,sao paulo,SP
RXcTZwVMuh7r,curitiba,PR
J4jc1HmP9Pp2,duque de caxias,RJ
5MZJB9YPljy9,rio de janeiro,RJ
qo9mo5acvOF4,indaiatuba,SP
yp7tWschT65y,sao paulo,SP
reMHDqdhR91d,nova petropolis,RS
iInljnnFAiKx,belem,PA
l0BfHbbSsIA9,serra,ES
dXi3AN2ExobT,igarape,MG
8fvg91ZFtCrC,osasco,SP
tfDhuRy24czK,curitiba,PR
bChh6mK7RBlh,sumare,SP
js7p4pR7usCm,sao lourenco,MG
5D0axTwrkrWM,lorena,SP
6eHzzbzzyIgk,santos,SP
Cmla8gynZMss,americana,SP
6I0j6majP2zV,sao paulo,SP
8Tw6incrVHGA,sao bernardo do campo,SP
g6iYbCY1k7IN,araguaina,TO
WgrrZAiIFfxF,sao jose do rio preto,SP
Uv12TYPJRREK,santos,SP
TEspEGQbc91c,sao bernardo do campo,SP
XkxI5wF3CHFt,sao bernardo do campo,SP
JJkwA2dXsbAk,monte aprazivel,SP
DwrYDSd6OeXT,serra,ES
QtzgTHJvBGA2,sao paulo,SP
1Wq56HIEkGKb,nova iguacu,RJ
5h0kQ0HMhfFf,araraquara,SP
wp1SZ6IaocpE,sao roque,SP
MdFRv34TfbSe,montanha,ES
ND99OCtzv42A,macapa,AP
Na6jIsBvA2HX,lavinia,SP
L6OcEOe1nZgR,macae,RJ
HbRTYGAJXlO9,rio de janeiro,RJ
uyPatH89Y3vk,teresina,PI
0a5GyHWgXwRC,sao paulo,SP
7UDTJNVjyVsZ,uberlandia,MG
WbXXBgKvWEjP,fortaleza,CE
UAiITgXjnxCZ,belo horizonte,MG
LA7Un8cF4ua8,barretos,SP
GjlT9GmFOxne,itapolis,SP
IXORq0vSvHjZ,rio de janeiro,RJ
9qAEDlCVz1aB,porto alegre,RS
rMxi7svVrGep,santo antonio de padua,RJ
pUqBNnC4I8SX,jaragua do sul,SC
SulnIySeqk4z,sao paulo,SP
Xxzolt1osOHS,jundiai,SP
X2Msnxmq1aQm,niteroi,RJ
eCAzNzjXDBk8,brasilia,DF
kKkQAKtJdOej,belo horizonte,MG
DLiy5KeXCwtS,osasco,SP
vg1KIG51dGCD,tatui,SP
2eU7xUfNcc2B,porto alegre,RS
gqfMMgoZskUF,poco redondo,SE
9F01qm7yNN5P,bauru,SP
q3caJiRuglHl,rancharia,SP
1QRCJpFyHhcQ,aparecida,SP
x16f2Nwi0e5t,braganca paulista,SP
4N3NrsUCb8ae,dores de campos,MG
KwbUpcEApWjA,tatui,SP
jlZkqSbeX9QH,sales oliveira,SP
qFceBMay1IfV,itapevi,SP
0OohKYzzZ2mY,pedreira,SP
jp9EnNQtOleB,belford roxo,RJ
fr6JpIDZlyD2,linhares,ES
LBRNA4xBKdTT,rio de janeiro,RJ
RkBgnlHy7zA6,sao paulo,SP
nF3dADWWvUpO,taquari,RS
0jrDfc9BfALq,duque de caxias,RJ
U9HeZjm4aO3F,curitiba,PR
Tu2dx6QOyE8i,sao paulo,SP
lR7BhKcSjUWc,piracicaba,SP
GbVvvyIMfj3v,niteroi,RJ
RqOVCP4wL516,marica,RJ
rmiN2LwQ9w6P,santa cruz do sul,RS
hoIsDWCliZVn,goiania,GO
uQeDj583qSAm,taiuva,SP
6fH8ni7Tzxak,niteroi,RJ
zmPKaNshpXPL,comodoro,MT
OBpLGqsUQhBo,coroata,MA
EFeEPME7Uw2n,assis,SP
fxVutq7faUFW,nova friburgo,RJ
tSkTUffTE6z5,colina,SP
EAgASb2SMfN5,coronel sapucaia,MS
Rr7ZXsXDsK0x,sao paulo,SP
9jEDzGXL4KhU,sao paulo,SP
YeKfZ71hMXGQ,ferraz de vasconcelos,SP
veBfcCl9tMIU,petropolis,RJ
YuBfmnTBXO86,sao paulo,SP
dN36SFWvX6rN,anapolis,GO
MWesReS11jCu,ananindeua,PA
Zo1pvdW0AauT,rio de janeiro,RJ
7gSul4JmzgqL,matias olimpio,PI
Y0kVLULSGsaW,alagoinhas,BA
2mO4Y7rDDM1f,tijucas,SC
Wc637DMRaKpr,sao paulo,SP
5rjz5c9CTQ2k,cesario lange,SP
qQRzsD7yBbeJ,artur nogueira,SP
WY0zrQCtNGQI,sao paulo,SP
gljUofdvu0Ep,belo horizonte,MG
c17ylwxoqYXx,juquitiba,SP
0uNf4PQte2lT,curitiba,PR
nJ2ST6XCpEa1,florianopolis,SC
aJKfethv72yk,olinda,PE
bfY9CBT5Q7Bh,sao paulo,SP
kVhloKoKyUBi,mesquita,RJ
cVQupkg9NlOn,jaragua do sul,SC
a0QPDR6mLJ2r,guarulhos,SP
2ouCf0E0esGt,canoas,RS
eBrMUX1xHpxB,sao paulo,SP
Gfg87pGGLu0R,palmas,TO
q4lNbZvvFSVZ,rio de janeiro,RJ
zaDWqbVPUEiC,belo horizonte,MG
fh2vctymMClz,vila velha,ES
wl8E0mQK1vAZ,franca,SP
XsXqrOTSDy8U,itapolis,SP
YOoMu23yKYN8,sao bernardo do campo,SP
uVi9rAaggmAo,sao paulo,SP
nuT5IRZdUMK6,curitiba,PR
kU5hIkyW89AP,camaragibe,PE
JsXHp1sjsF19,niteroi,RJ
ZEP0sSLNlhG7,porto alegre,RS
2nmv17MpHG8X,sao paulo,SP
bulJXtASWe08,ibiraci,MG
Wk1yqAZKIfqV,brasilia,DF
Cai19zymLsYJ,recife,PE
L53xR8xGZaZD,rio grande,RS
ssXgSH6z0g8S,sao paulo,SP
xF4yIv1vDtOy,porto alegre,RS
k7GtceKwNgMB,brasilia,DF
tcXUcae8m1hb,ipua,SP
zxnzAMXNhIRi,macae,RJ
HqYjA1irgw9I,sao jose dos campos,SP
tW9U60gxJmLh,curitiba,PR
azn1KwgS7Rho,maceio,AL
PYXyjCH66Dih,jundiai,SP
aE46Plt8tnTp,rio de janeiro,RJ
zShUuGgZqi1W,sao jose de ribamar,MA
jg7C991skSMP,sao paulo,SP
cWPuhFYrcoMU,campinas,SP
PU1VFUq5ZD1q,itamaraju,BA
w8KM7rimzLzM,jacunda,PA
FGanMFaoir5h,brasilia,DF
ddUFHoKxBDSr,marilia,SP
SMDtwfA3y4Nt,jundiai,SP
ujWrD7wcFDaK,juiz de fora,MG
PJ6zHytlpZ1g,ubatuba,SP
nZvf7lh6ZgXL,rio de janeiro,RJ
I5an5Bi9p0zs,louveira,SP
r5wxMlL5T0WC,santo angelo,RS
chdIrEW1gLFI,belo horizonte,MG
PvrJ9HhssoOE,santa luzia,MG
Q6A580Fe4Ynj,vargem grande paulista,SP
D2qq7gviSS4O,sao jose dos pinhais,PR
aDqnJatl0pHk,uberlandia,MG
P32rqPH5Gm90,taubate,SP
Jj7yLJrVO56W,santa maria de jetiba,ES
mJcTuJwffODP,taquaritinga,SP
nhyKLSRBnj22,maua,SP
8EaeSmS2YvxN,rio de janeiro,RJ
dDZUY9CIsz2G,brasilia,DF
teZw8tP7W6HZ,divinopolis,MG
BEdsTQFE6xwi,belo horizonte,MG
hR9NhaJgLDNT,itajuba,MG
enGHEqxtVhSV,bertioga,SP
1vfbjTJLJFSk,vila velha,ES
pzPvrQVZfqag,indaiatuba,SP
pChM3hWSKwCD,rio bonito,RJ
kVkdQkzhnOU0,sao paulo,SP
IYOdoJPQftuq,vicosa,MG
vtxvFuwAP7XQ,brasilia,DF
DqV4ZWYBoeIh,santo andre,SP
Px8Wn8965Vqx,salvador,BA
u05cF3o2Xkmx,porto alegre,RS
XQUamTZ8WT8q,volta redonda,RJ
ZU2owE4hOyKC,ouro branco,MG
DR2O1Dbd4bg4,aparecida de goiania,GO
27HvODq2YUJV,rio de janeiro,RJ
g1dvfotOxlsU,ribeirao preto,SP
QQjkFCXDLQbE,capinopolis,MG
ArNtzhD3gBIu,guarulhos,SP
dUPsGqBhTHiM,pederneiras,SP
eiq3pdKBjSm2,iapu,MG
UYSQp4yAQ5A4,botuvera,SC
qg7oBWzLZ2j5,salvador,BA
QzpFHpncT8i2,teresina,PI
wws5PdGLPeP2,jundiai,SP
XCXuJFBUWOCb,carmo,RJ
MgRpHySePVSV,braco do norte,SC
9Md5HdxhZNML,itajai,SC
nfQ0Nfoi6U01,santaluz,BA
8Y1C3Mo6ulcL,barra mansa,RJ
O7DWeMQvC0cK,rio de janeiro,RJ
ZijDYPvb3Xqg,sao paulo,SP
0tZbmO0k5EQv,conchal,SP
BcHXcB7Y468H,cambui,MG
vvwNWxXk1okN,belem,PA
uZ6gP91QMETZ,americana,SP
iMt6wk5Uq0Mk,mirassol d'oeste,MT
PEJ8w7KMzFFh,rio de janeiro,RJ
A48s8QYDNcHA,cachoeiro de itapemirim,ES
MhBnfQt6Ewev,sao goncalo,RJ
Fa0ldk28zhnF,sao paulo,SP
W1DGa2snBBzh,campinas,SP
zfwXymSXklfg,borda da mata,MG
MYko9nMRCZjW,sao jose dos campos,SP
xLxy6DQjZbpl,florianopolis,SC
FsSoRc4UecN5,santos,SP
WALtjFIrxh01,porto alegre,RS
Gw9tfUioaMoJ,campinas,SP
O0VCR5Be4XDZ,sao paulo,SP
S6TZiCHndiBk,sao luis,MA
fukWFIQBjQ3j,volta redonda,RJ
Dt3DptTDz44w,pelotas,RS
uS4SoG1L181p,bauru,SP
XGIEgMF1aaXl,vassouras,RJ
esVIotyQKcyD,sao paulo,SP
izj2S0OKq9K9,limeira,SP
WYPAA7Vwc3Zb,nepomuceno,MG
bcnmBuWN8iWj,uberlandia,MG
9EXL2s8rJoBr,rio brilhante,MS
scSWZZRJIzKA,angical,BA
U8YZB1x6o6VT,jacarei,SP
vU4VPQa8JfFZ,cabo de santo agostinho,PE
yX6cDlpYfsHF,sao paulo,SP
eN5iAIVnwNks,braco do norte,SC
yrmsev9BRdFj,londrina,PR
WeuKEfpXzpv1,belo horizonte,MG
hibNbinsRy6q,rio de janeiro,RJ
JjZj246jXBnA,sao cristovao,SE
KIIhe6oRkIGk,sao paulo,SP
oj1d3bwLIRcm,salvador,BA
PMk4yLKKVmSU,viradouro,SP
aDCxdfZC25t4,sao roque,SP
xFUjTQlBxeSU,araucaria,PR
iSuXxcCR30Ig,rodeio,SC
IqqDsqMNRJ1l,presidente prudente,SP
uSo6JWMRHPoL,sao paulo,SP
346LsmvcvHOp,belo horizonte,MG
Z0TNiSavtwie,sao paulo,SP
FKf8t53VMfxa,sao paulo,SP
SBRgoRd9pn30,rio de janeiro,RJ
QtLIEF9TmJM8,lagoa santa,MG
0lbntKvfGP2S,colina,SP
dCTfJ3B6niei,juiz de fora,MG
0a9Qt1TXtghM,joao monlevade,MG
0Gal1VPBi8s7,florianopolis,SC
HIqeMxneSsy7,brasilia,DF
aw6cwGQpjXjG,joinville,SC
egqy9rF01zeM,sao jose de uba,RJ
UmPXGMVVgISd,guariba,SP
ZeCLgVVnirLB,salvador,BA
2X8tKh6H3BJR,goiania,GO
rGVzxdGufcWY,franca,SP
SK955DAvakCp,niteroi,RJ
ogMF8pU4hZia,belem,PA
WCvsizvmv63I,sao paulo,SP
oGJzcua6Ch9M,jundiai,SP
tBuITUkMpzDC,embu das artes,SP
xeUjZT9AmiVz,barueri,SP
p3RAc0XENGWe,osasco,SP
GgHvcGqwJOqU,teresopolis,RJ
JAWzRUFJjIqm,sao paulo,SP
3qV2YNGPIBYQ,apucarana,PR
ESNj7oW4tOqd,fortaleza,CE
wVM9JWCunAVJ,teofilo otoni,MG
6MDtTea42NWB,sao paulo,SP
SteVoW2DDNu5,sao paulo,SP
skK05hMxZLe2,lauro de freitas,BA
yXV9NmtR7vIS,diadema,SP
wiydFmemuzxE,candido rodrigues,SP
GwmnMu8tzO2F,sao paulo,SP
n9wpiROrqlmb,jacarei,SP
sK3JkvTzsiEM,vargem grande do sul,SP
1tAEVoo9CgB6,morrinhos,GO
KKm6rM3xGM7w,belo horizonte,MG
tyssrZqbT9Nm,sao paulo,SP
aLsawuYQgxcG,formosa,GO
UtVbwP2LWrCT,assis,SP
jeBBlTLjXUr2,porto alegre,RS
4FmNQocUCM9W,taboao da serra,SP
66LyKmztUjBz,sao paulo,SP
nqDzSpXDfU1o,cabo frio,RJ
6R1jNdN3Jpoi,igrejinha,RS
9FchmbYM0lsf,suzano,SP
2CnHFIlZ5O78,santa luzia,MG
zaJkfF8JPs2s,sao paulo,SP
zjXmngU5I9wI,rio de janeiro,RJ
RdANajt9XoJO,santo antonio de posse,SP
FI0m8G8zaIGX,paulo afonso,BA
xLmftIFog8wV,brasilia,DF
iMWohL5JGemx,rio de janeiro,RJ
7vVjY3inGHc2,ribeirao das neves,MG
dvDVProsXt9A,sao paulo,SP
GtgKrSgz1bGb,rio de janeiro,RJ
erLxailu8u0b,ji-parana,RO
570IaGb78tW6,mateus leme,MG
SULSDUR4Sm1h,brasilia,DF
ezyiGj1TTdf2,embu,SP
FY749WO3NNaS,guaratingueta,SP
lP1BnW4LitKu,macae,RJ
XnfyDcJMIfvd,cesario lange,SP
kux2VY8A216B,santa vitoria do palmar,RS
izfmuW9Tz1y3,registro,SP
LJQxzR96YsSE,belo horizonte,MG
N43PVoA7Y5Rr,guarulhos,SP
6aQMmDJ6KSeh,rio de janeiro,RJ
gaXYPg5t161R,assis,SP
mzOaiHl9kpfp,jaragua do sul,SC
acP96ITRE8k7,porto alegre,RS
jMMzA0olrtot,campinas,SP
h2JIkYpKXGin,porto alegre,RS
n1U132g3vnfY,rio de janeiro,RJ
97lm0VpKviYL,ubatuba,SP
nvWyUkKdosEh,rio de janeiro,RJ
BDx0yuZPwRou,guarulhos,SP
xittT22E39fy,telemaco borba,PR
nhEQyC6VvXfY,florianopolis,SC
NX3OpRIPze2y,rio de janeiro,RJ
kCrVY0I3eUqB,joinville,SC
W3f9xS2xIw67,canoinhas,SC
ra1dT8RnBSiU,cambe,PR
gk2sdK070vZ7,inconfidentes,MG
sKkQdxa4TZvq,sao bernardo do campo,SP
OplOVguAjw71,colombo,PR
KAUyv7JpXKjn,perdizes,MG
snroct9fTvmv,sao paulo,SP
Yj3PLR3haokb,angra dos reis,RJ
jJTICzCoAthm,sao paulo,SP
WJyMG2dmcMTO,jundiai,SP
zW20fFCnkKD3,sao paulo,SP
yyh5EwbU4ofC,palmas,PR
jvOwTsiwVjx0,uberlandia,MG
Lh9UOxXWBOCd,porto alegre,RS
fcQi6RVqjOXS,sao paulo,SP
lIT44eA9edK1,curitiba,PR
lr9xCYudwIkU,linhares,ES
XUR8NScig6lS,campinas,SP
6fy3zPU4vDva,belo horizonte,MG
6klU3Tf5QTs8,osasco,SP
cB34NvhfYsgO,vitoria,ES
i7DhiBt1RIEV,jaguariuna,SP
Gt7elXfpiszT,sao caetano do sul,SP
VcxRT7AkfF3Z,fortaleza,CE
nMJNX2h4LZw2,prata,MG
Yt6eN8rdaRGp,sao paulo,SP
oJtNcwYJ0ntR,campinas,SP
HLuH6dOfp9D0,japi,RN
SWTjzEWjHQXC,itabira,MG
WHZShDFJhbJV,brasilia,DF
oucb1q67VU1X,ampere,PR
OUD6rgEfeKpf,redencao,CE
VtNavkBiTsX3,pouso alegre,MG
2DIImBibBTDo,santo antonio da patrulha,RS
avVZw3JWkYk0,holambra,SP
ZCns3vvOohqp,jandira,SP
5XhVnsquXnzB,euclides da cunha paulista,SP
wSJND9zDHeK0,delmiro gouveia,AL
p9CzCAAGRNG1,santos,SP
LPmy923QjUrl,salesopolis,SP
4kKELdjKF80u,rio das ostras,RJ
m4jscPybDYhY,toledo,PR
r7Eg4iiz64Wu,sao bernardo do campo,SP
dabQlo4SuRbc,tabocas do brejo velho,BA
liWRD87HazdC,sao paulo,SP
cADKOQvQD7e9,dois corregos,SP
O3iX8BPT2P9L,sao paulo,SP
nA4hwmjFa5L4,francisco morato,SP
4Je5JPFnGgb7,rio de janeiro,RJ
G7kwI38F7CBv,sao paulo,SP
AM2wVvx60BV6,medina,MG
jNMz2x96Fht2,belo horizonte,MG
IZocHZdCmNnD,rio de janeiro,RJ
Y7ALK17Zp1P8,ilha solteira,SP
EdwN1rSFfccQ,natal,RN
nmhfNSo0OhXQ,itatiba,SP
l9UD4HIzn2y3,sao paulo,SP
tysVCU8YavC2,concordia,SC
lDh21TFDJIWk,votorantim,SP
nqRXEnuY8S5f,barbacena,MG
QLz0PNm5zzuP,sao paulo,SP
Aj9h2N8Nf7z4,guarulhos,SP
1XdIrWfYVL3D,barreiros,PE
fMWr3of2Bdb3,sao paulo,SP
4Me8MNA0YQW7,rio de janeiro,RJ
IGMksDEQ12en,caxias do sul,RS
N5YRvTmHE8tU,belo horizonte,MG
eGCAUFokfihw,curitiba,PR
CJGljMmHnw92,luzilandia,PI
CdMyzuu9i9pP,sao paulo,SP
g90sfsyk4DAv,vila velha,ES
8clZvXiPbNPA,nova lima,MG
1gHOUCzaUjt8,guabiruba,SC
ZtbgB7eWFlol,niteroi,RJ
pjo5p9LalAMp,belo horizonte,MG
v6gia1ruRFU5,poa,SP
tIdb0wLCrkif,petropolis,RJ
JczwlpqPgn8l,brasilia,DF
uIz2DUiLYQIZ,belo horizonte,MG
hTN1G0x7kG6M,joao pessoa,PB
Y7Jrz4krcjsW,diadema,SP
1G4H4KwRVtaF,palmas,TO
nRbwg6SFZe2K,sao joao de meriti,RJ
cffSYxy8zoTH,sorocaba,SP
fzllFZiKKDz0,montes claros,MG
pedztfpjnFdZ,birigui,SP
EXynXusgT9f7,brasilia,DF
iehqWwN14xGo,itu,SP
fj7MuzYTNuli,sao paulo,SP
WZpKg4AhVbSY,joao pessoa,PB
eTYFWxnet42W,rio de janeiro,RJ
6dYRYQrMQn9i,santo andre,SP
8li9z9Obdl2m,extrema,MG
Nz66V2TeAxAX,tijucas,SC
NJDX48lZHT91,sao paulo,SP
qVKresaefD6j,londrina,PR
WtUomoWQhEtI,sao paulo,SP
590PVD5lPueU,sao paulo,SP
tm3AwmAsE1FX,correntes,PE
RShmgXWgTWS9,sao leopoldo,RS
dJOSk24UzdbC,campinas,SP
S2t8sechcimW,rio de janeiro,RJ
Oi93UQzayMjS,belo horizonte,MG
y487fwTxo0PN,osasco,SP
qdjdTZMKDNKy,rio grande,RS
Kof3G9gdbc6x,bento goncalves,RS
99wLIjTVn9Ht,colatina,ES
TVWkFeXjfF29,sao jose do rio preto,SP
UAJ0CKRyYHp4,rio de janeiro,RJ
YSbr2Wc3rm8l,rio de janeiro,RJ
IVlnZ3jbvrXm,duque de caxias,RJ
WWsJTgatODui,rio de janeiro,RJ
ICKIx7Kbhx1e,sao paulo,SP
F6ds7heyZoLD,rio de janeiro,RJ
ca22iHqNETqX,montes claros,MG
GFyrqZGYbek4,recife,PE
wDZ7hiUHRD8i,itauna,MG
p0JTrIxiB65V,mesquita,RJ
isYd1wjesQmp,navegantes,SC
5sbVgpJYMwmA,conceicao da aparecida,MG
4EeqjDNrGJYD,sao paulo,SP
V1ZRoowzQLBm,salvador,BA
y4vgSrQOAbi9,joao pessoa,PB
tNv1hoT6AX89,belo horizonte,MG
9Z3hfstFAF7S,campos novos,SC
EHa2TTLBP2tT,montes claros,MG
AT3y9EWXSrDL,sao paulo,SP
bfjGN1CtwNPy,pitangueiras,SP
NfxXJ6AoItDU,itaborai,RJ
ewwfy3zJIkuM,itaquirai,MS
T6yUZ9aE4O0s,santo andre,SP
eIGcz8PmFjcK,sao paulo,SP
nYA5q6txT8kv,sao paulo,SP
JLTt56uHyL6B,ibirite,MG
SIqe0fz6YJRB,rio de janeiro,RJ
Py3jgRkZP9TM,sao paulo,SP
upqFEeva38KW,dois irmaos,RS
gPgo5oTvhl9S,sao leopoldo,RS
PeblCZf6whNV,sao paulo,SP
6NcLLbxSLjW4,rio grande,RS
kNp3Pih6TnUJ,embu das artes,SP
bHvu8nFQp3je,uruana,GO
ctmIzjb6gPd1,itambacuri,MG
haiInFoasgtJ,sao paulo,SP
wrO5wG1gpB80,sao paulo,SP
6oZRhTx7MkBm,santa barbara d'oeste,SP
ApJeZbwNG5jT,seropedica,RJ
yuOPo58jEZeh,guaruja,SP
MKJiG20ik6s5,rio de janeiro,RJ
iyc3FGYpikmk,guaramirim,SC
Mhw0cZPPgIqx,curitiba,PR
AmQkvZXG0In3,campo limpo paulista,SP
k7ewJAiLgBf5,petropolis,RJ
p9yxeXaNzhfp,japeri,RJ
q87DNWMDyU10,belo horizonte,MG
6r4227FcWSbf,corumbatai,SP
fOrO5bn2IM3c,embu das artes,SP
BdfcPj7W8lPH,barra mansa,RJ
fZWjXw5NXSXY,rio grande,RS
BiAEsDsnXdHq,belo horizonte,MG
5wSek8nNZLaW,paranagua,PR
IQUVWiZZagGD,santos,SP
hkRuCvhvPjr9,cidade ocidental,GO
TEAUAZU3yy6F,varzea grande,MT
6C0ZyL57HSf8,salvador,BA
snYF0kUw0ir2,sao paulo,SP
XiJPnZY89JF2,contagem,MG
4T8zxk3sbncM,niteroi,RJ
TJQIZqDqTzFX,belo horizonte,MG
qgYmXaAt370K,serrana,SP
iYyZGFl5YGpw,caratinga,MG
tuSw57vhB6Jf,abrantes,BA
axLkBmkBeu2z,cambuci,RJ
WS0mgKYmTKhl,timoteo,MG
Dq2r8VyuycCa,duque de caxias,RJ
0wDW3faCrp5t,itabira,MG
x9nipe7r5JHg,cotia,SP
RTGVdoroQbeU,porto alegre,RS
SgsLnGFbxj9U,rio de janeiro,RJ
1ULyEXRln4pW,sao paulo,SP
TVhM4iRxddm2,cuiaba,MT
LXMip2Vzvdc1,jundiai,SP
Lzyk769dEUMw,salvador,BA
GB0ems0WG0Kq,cotia,SP
pwWAklJOxrjM,sao pedro da aldeia,RJ
a2ePegRJFhsq,osasco,SP
dfUvAcJE8Z29,barreiras,BA
XpKt5QSTrwMa,rio de janeiro,RJ
AFcE5MPS4LCS,carmopolis de minas,MG
kzGB5iJ3Sa1p,sao paulo,SP
ZzmOvrkWCpiM,sao bento do sul,SC
Iq75gi3EK01T,sao paulo,SP
jjHWeOKVEEYT,sao paulo,SP
XBPZbdpYTKA7,jaboatao dos guararapes,PE
srB6E8HRkxL1,rio de janeiro,RJ
Lu5L8PhABNgy,maravilha,AL
DkOgHtdRaoI5,mococa,SP
fNmClcdW24WS,sete lagoas,MG
NesZP54kFfWk,porto alegre,RS
tgJu0HUDx5G0,iguaba grande,RJ
gGgE1X4r03SM,sao paulo,SP
hM0A2u4pIAl4,sao paulo,SP
DatgSyg35nnM,belo horizonte,MG
bqIH1aQU1kI2,vicosa,MG
KxI3AhodQ36V,curvelo,MG
alxaWMqQQUf0,sao joao del rei,MG
zq8vDhDTULSA,santa rita do sapucai,MG
r2qANQE4JSLR,florianopolis,SC
oBfQBL62cSJ4,pato branco,PR
qIjFaoq4IAcv,porto amazonas,PR
flVapR1mRANU,sao paulo,SP
0oCaOSoim9gz,campo grande,MS
6P6YsdTtsmf6,salvador,BA
LVVldknXEORW,santa cruz do sul,RS
Cun8B5kCVQ9u,sao carlos,SP
5CAFwF0xMJiL,feira de santana,BA
tOxtE1KtNbja,monteiropolis,AL
fAiaAVdN4Ovm,belo horizonte,MG
SBAZn8UVWUrO,monte aprazivel,SP
b07tkCUGb9If,sao bernardo do campo,SP
7Dy2yc1p6IcT,belo horizonte,MG
AD7oIpGfQ0aq,mata verde,MG
pfBtr67GlmYZ,sao paulo,SP
s4NITuoeNB7R,itanhaem,SP
pCseANJoqZgh,sao paulo,SP
RnDckKyIBHet,goiania,GO
WXJoUQyZBIMq,itajuba,MG
fqFpcYcuIe9f,rio de janeiro,RJ
xFhLDB06Ucbz,belo horizonte,MG
TlB2UvwFp9KX,tremembe,SP
EeU82w2XABR9,rio de janeiro,RJ
uZRK2x3RDYfw,santo andre,SP
zlUhJCSrydbs,sao paulo,SP
Jv8Tc8HGoQ4g,rodeiro,MG
uWYIlcxUyNzC,anapolis,GO
rWuFDvqb7sVK,alvinopolis,MG
BRa4d3QEPKEA,recife,PE
