order_id,product_id,seller_id,price,shipping_charges,total_item_value
jkbVqP4aWneg,y2j8hYmi4AVK,9fFFM6RBxCkT,404.88,27.45,432.33
dxOwaxOE1nT0,n7Cpn4dSlDZn,6SEfGu8XEXxz,171.9,39.95,211.85000000000002
qwLvLVlwqlcq,tEjoHkDlwfgW,XePbD5Ocm6Yk,2139.99,3.49,2143.4799999999996
ulZ0mI7peyf7,9RgMq5eVloUQ,YVBAT3QqF9Qj,319.29,15.14,334.43
lUA0GIMIbFvS,1gi8qMFFJtiv,LLty41IbV7xo,8.43,54.17,62.6
b2u1yVa2LdNK,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,86.61,326.41
na3M0MEGCGf8,C0ZV4wrnC7a9,A7s2wiNKJ3HW,264.29,25.29,289.58000000000004
vbRiAK2RZdlx,8EMcxO7AFhVP,P2nCHWuo0HC0,454.0,181.88,635.88
QHnQzNJRBS8w,BFpdkwndpvo8,RKad98cTxhSb,849.5,14.72,864.22
ZHsymoudGwgy,Rr4bjc79Exdc,ZdLx9hwnjpgD,75.5,26.88,102.38
7PK4NRV2nhjw,ii8N1s7yzFym,lTpUZrtW5FYQ,148.5,15.64,164.14
Ss9iY5xxCC5S,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,23.57,168.54
FhbdaS77ToDk,p9owG1LeMQyo,8nCo4Zb12mDs,48.65,40.27,88.92
ZgJAIFrZP7wi,wdV7yJzaz3Su,coi9xkdo66JI,22.3,36.96,59.260000000000005
DYDQgIcAmOCk,V538EPE0kKPC,yHsOFiqVrV1u,37.84,54.82,92.66
zhV4YwJcMaf6,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,21.98,425.88
KWuqSsip5IPL,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,6.15,516.14
u6wIOFvJPMJx,diXfR20Ry7N3,bl8PTwqK0kvN,42.89,15.67,58.56
wILgQcnuMP8h,xd1uzxed845G,EGW4UK5bOeEZ,41.58,38.7,80.28
cHueggO8i50e,DwqOXp6wWYBc,zpQceiYC8hxu,599.39,20.9,620.29
gwGItwZIp6b9,Cjq4di8arIUK,P2nCHWuo0HC0,28.6,23.07,51.67
52dDBTqijGgS,i3RR3rlzZnM1,KJSPZgE59agU,172.13,70.56,242.69
QfmncxTUYMeM,vMNkrbsMMk0s,vxQT8FlJeDdN,623.0,30.66,653.66
t4Bk5mYUoL8U,9SSBohAQrOts,eVS6MuExSoto,72.4,26.14,98.54
RAwGupGDXwd5,gero47msJAuH,T5TAziawiIyq,12.35,13.58,25.93
YTg0u33hKRJZ,cRgyR7JbPIOp,2Vzr14MB7bRD,692.0,34.79,726.79
4lSWIJZYPkdj,EG4wDSpFyTth,TuPm19CMKvrM,58.1,181.88,239.98
XVYh21794I2q,h0c562VfTzH1,9fFFM6RBxCkT,45.83,33.9,79.72999999999999
T02ERQXo0cHk,m9lIuV6TOthi,ItYhqrkUww7D,72.48,26.02,98.5
MoHhpMorkOQe,Ycoiqp2LnndQ,WTbhLip6Y9IF,71.8,36.77,108.57
xvCjkl7oHF4p,Gvk6GWtgVh4r,NPzG9GmZi6FT,91.33,110.61,201.94
NbPquApcLFZJ,T4RytrhXe0AL,Ien7ENq4obAW,23.1,56.09,79.19
bOw1sP6xIXEv,THGXRZufUKBc,jr5h8sSfCvnb,153.4,26.26,179.66
V5N9aEmfprUb,cyCC0fkLmcqw,QwTHQ3NRUJGs,257.42,14.25,271.67
xhdUS3Lb7QvK,GvBzGCvvIC2D,v4i9GZGfxgTZ,777.0,23.17,800.17
uleJoXLnjRWP,YNIpoyuyWPht,SCwRXazloJwH,339.0,33.03,372.03
AcBnJUivl9Dg,CiqlffKEv9bE,YYXMiqTJbeNf,362.45,55.41,417.86
ATdWeoeua8ai,24AgwBMFEDBG,kCGmKvmZymjH,78.73,5.14,83.87
joyYy74OGHWZ,3FAOpWw8lQRG,mfE47TAJF4NL,48.65,43.34,91.99000000000001
aqM0Dr00Ru7e,y2MAnns4G96G,7OKhjPME8ZK3,329.93,45.05,374.98
su9qtpmYRRZ4,Al1GHLV4kkHl,r9PPtLpzZVdj,35.35,5.22,40.57
QQkl6VprDdPC,5VAqP83HaX5S,XLxN4hdOlYco,167.0,49.55,216.55
70MKHgNqgYMn,11o3x3quwlxA,Q9BvUkqlp6Vc,124.89,86.69,211.57999999999998
NwV6qaWsqsqx,TAlgqaCYmIfH,NFUo7mzHc8co,36.2,16.39,52.59
Yg64phKM9oJa,kqxklO6gqERR,RKad98cTxhSb,213.0,42.05,255.05
4T5ho4MRp4mJ,MUrEW9uOnc0R,Hvqvzx84Y4bC,2799.65,14.54,2814.19
I4h2Vl1Vy4vZ,cjZ4OtQAYbu8,VyDYXaRCd51S,87.99,25.87,113.86
gnVDCx1e4YD7,FNKIqU40hVPa,q1Q2n7nr6h9B,107.63,26.02,133.65
DtKD3sdpBpwJ,6zUARqcDy3iI,fBHtndjqwueV,318.33,33.9,352.22999999999996
ZN7DWjWqWQND,GEteoECKnq9S,5Ja2lH0N2OZt,28.7,49.72,78.42
6VKTocEU4N5n,cajdwKq3aeGD,UCE3Mf4XAd26,79.05,31.53,110.58
eVdINTRc6DTs,6cDVtksZH7KU,f9tu6ULae8aj,29.4,47.55,76.94999999999999
1pVYIkz0eQfb,ffBrVvV1xRMY,R4J11JRqtn5M,319.29,3.84,323.13
NDgEVmGllteq,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,107.72
CjC2wYcYXNMR,X9sl5gbsIDb6,RKad98cTxhSb,100.0,67.07,167.07
IKNPNRlaS4PH,QfIlk7LWi2Lx,eAcHTmATevNi,204.99,51.33,256.32
gxecAzqugRRh,8Jj1iuFC4uzV,Dq9vmUTxeFxh,399.2,87.83,487.03
uzwPcONTw6nT,veULCrfJEcMn,fUYjegBdHGtn,887.0,41.73,928.73
BP5PB2Da0Fhi,p4OJVkjqLIYy,quRHu0B8Aaes,56.89,7.56,64.45
3wKSoQagZseT,YK9vqq5pdJfX,JuuJEhRiu7Rk,150.9,62.81,213.71
8eWU8keN9FXT,IzIflSQvLmzI,V0koygjO8uRW,261.0,25.4,286.4
obepRrkmejN1,Gb2HIDesY0ab,ENekhljjhevR,95.03,56.65,151.68
M7QS4SdwfiNR,AbOCavZAHlDU,INwQcGqoPZrs,105.0,181.88,286.88
qcxJY5K5rPBi,iLdb3g2peSd6,AHG0TE6bRNNY,339.0,72.87,411.87
zBGSaqk6atNi,ipYJ5d8d5OHW,16pMg4KJ3hIj,290.47,45.82,336.29
ogN2rxuWpNCK,8J8YIZXGpQkN,DhnYfWO3PJ5F,40.8,62.73,103.53
SU37F2XoUDJm,XVIu4wrydalt,KMUPLmVqQPcw,142.14,65.56,207.7
2O4VRzPhg02a,ssZQDTdv1ISb,Zj36u9uWzYUi,13.7,51.78,65.48
zMDPbvlnXGPI,sqPeHmTzzTXv,Ko3LWNo5BK3H,820.05,23.71,843.76
SkDe2m1n0yog,GwAtwuLm3m5l,AvTLykupHOIB,115.52,8.0,123.52
yFIPmG5Qso5x,71NSrL41eqam,I1tzIpbuBorJ,389.89,33.03,422.91999999999996
PM660Hvl5ltN,1Shu25hw8jmU,eOhcPgdVKUYw,266.55,61.32,327.87
GeOcwJMHVigj,yRrKrWyMF6HD,SgeUigb5Vbiv,45.9,9.84,55.739999999999995
jYQul2d9y89V,Clpt9JGtOL7P,YVBAT3QqF9Qj,13.1,46.26,59.36
mQr7ud7RxjFh,UCaDMBHd1vuf,v7C619QzbXVy,109.6,110.14,219.74
IISLmGs2JnDH,ICb4opztefdl,WG2pVERAEzeW,261.0,36.07,297.07
7fplap09K9uW,w47Os1mXLhR7,80PfrXwjDKzL,51.2,104.94,156.14
TOB9XNU1gV1f,bIEg5jBI5qCt,EGW4UK5bOeEZ,231.27,4.67,235.94
69R4LtM3Dkwy,4mMPfzYGac14,YlP5976VHgAM,109.6,32.34,141.94
uRWFD2jisRYY,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,38.82,717.82
2bWGX09hpCzq,K35ErlmYxmP3,5FvGdji6skxT,820.0,12.28,832.28
w2wruPCem5Jb,Kxzm6htBni1h,Fh5z5uvA4neX,161.62,22.18,183.8
SCbGP1HdX6RG,LqNug3U6tUf0,5YpZRhwM0e0V,156.25,50.88,207.13
dm1S9vmqr74a,o1t7qs5Pvp0r,8cMMpAAFEsxE,145.69,32.34,178.03
4EczELWhsgzG,9NwzO0Pm0fDM,r7VxefoTVHbb,2899.0,64.09,2963.09
oKFxBuViwhe7,5ppYQQO7KZYt,rFT13UJuGo0Q,98.79,54.8,153.59
3T9PiPDcq3cK,AwMrMN70PjWi,XetaGofaJgVq,102.48,29.72,132.2
OFGFuIiesVzM,MrDnVpqFoLqT,oMXaIym2crTL,417.9,120.96,538.86
fYRfJWDPpozD,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,42.85,163.23
dRXwZhgcISmk,1XrebgSC6x8K,cdFuckm1t0Np,217.32,49.57,266.89
g3HasEpzawM0,p7NpuOoJ7D0U,Q2NwKBfUdtHW,0.85,8.43,9.28
YFisdGiOJ3Os,CDuJDwStnGwQ,2jTASjIU2rIf,75.25,45.83,121.08
gVMHJHnYDmla,PWl2yBtu82h0,TuPm19CMKvrM,117.56,61.32,178.88
Hl9PAWXsdmPU,EJC58vmKh0JZ,2IxTbqKqgUdA,125.46,37.68,163.14
8EmYv2JrQoVM,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,738.76
ECV62MnnmTLX,9NwzO0Pm0fDM,r7VxefoTVHbb,509.99,17.44,527.4300000000001
4NRNwKsOveDT,ad8n5dIJySPi,16pMg4KJ3hIj,346.99,18.08,365.07
WLTmxfRLxDdY,DuOTQpA1e2b4,4YvZWfI3A03T,93.9,42.85,136.75
yfKNH3zw6uaS,gbZKFYX43Vp2,751gJhUx3od1,89.21,38.66,127.86999999999999
Dp4K8yh2l2kZ,ePkdyik8Yarq,Z5HZLMEMP8tD,406.05,47.94,453.99
aMOKAbOn7YS7,rSIbOvXw0Cpk,dSEHH0pKrdMJ,849.5,35.19,884.69
ANKr9b0fQOG1,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,47.55,451.45
ucFzWwW4Vl7H,ilsWDSWmR8dX,0HbVEHMspxA1,109.82,29.05,138.87
iz8xwkPzbsgV,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,5.01,316.0
Kc54kqG0Wpw8,ZWc6ka4ieCQO,ESs66EAdIPaF,692.0,9.81,701.81
cgMyKDbuomMt,Kng7s6klzhxE,coi9xkdo66JI,517.65,25.28,542.93
FkANVps9FhLR,NDXr9BpDHzF7,EGW4UK5bOeEZ,58.1,0.21,58.31
7Y0OW6ELHx3i,RVYXL9B514r5,9fFFM6RBxCkT,387.0,51.45,438.45
HlW2kBbHE67m,sNLeq710SzBt,auOjPE1U7wEB,2799.65,110.61,2910.26
D1OV1U2a3Dd9,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,36.32,125.41999999999999
ZNBlTjWkNiMH,5EFBA7VYOItK,mmCZV9eruyuF,367.9,116.88,484.78
gHGTiMNfZcmq,IkgGn9HxKC7r,TuPm19CMKvrM,114.89,12.0,126.89
Dy69GWcqgkqf,cknJxv19AtA0,vufOqLeaCfeU,314.8,66.81,381.61
QwSOLcN5DDBN,rouH1tejy3SO,UOGIrJtSldvd,206.57,21.06,227.63
rlc5qsr3lw0i,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.24,138.87
1bZN4leiyzZ4,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,28.61,85.5
DUCbyz8Y4PXF,hLYCVUs0gvdF,AvTLykupHOIB,124.89,53.12,178.01
vPxoToV6CRId,TVqNHUbZ8q20,kiirS0of7bJI,176.99,37.16,214.15
NTazQkCK4mha,uYZs9sSZLjJQ,f9tu6ULae8aj,206.0,5.59,211.59
TjF3h3fwXHmp,HhAtKukEU7VT,UOGIrJtSldvd,104.4,32.88,137.28
EqBP17oa5BoZ,3B3FUMowpX3E,pxyYUYfBOHRj,84.55,35.24,119.78999999999999
KPHhhqVaXYdi,RZW9SelPr7Vv,O4l9RWEDJzQi,155.4,92.03,247.43
gJgR2JBSDnis,xdwAamTOt3Ba,ourm5UIVbP1x,70.23,110.14,180.37
331m4OTrDpnd,3yk93DQoQpk3,pmgltuNur5us,18.04,10.83,28.869999999999997
9hcMqNyHVfL9,hvWKcEV124VX,A7s2wiNKJ3HW,487.99,20.51,508.5
Es4nrInds5z1,woP5cZBmcBcI,yWBcmXHhf5dK,29.87,9.23,39.1
nwjBTosPuevD,cBzyfbJ9o2Ly,DaJwquLc9yW8,150.82,8.85,159.67
jarjuWpL85e5,qilDjbibfweR,yGbPyLPc8PmT,101.75,29.76,131.51
YktohNPMpWQU,bJlrTdzo7s1f,vjJ7Vc2lwVIM,95.17,36.16,131.32999999999998
lajv1hDHncw5,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,14.55,693.55
cchlhN4a6RjF,MXIDpBL8zOVA,XiLZgWSbLbMn,26.18,72.64,98.82
UmAkM11j0kiw,Tu1BFgu9GnLO,ip9eVh4ecstS,459.0,31.07,490.07
kRiuUpaRSRej,WVIqmO1Zpio7,ROU21YoHXFiH,69.86,92.24,162.1
LSUcOPGdyZYA,eESFuzoBJg5E,7JtHJ8kiNtes,153.4,21.98,175.38
XGCdHW22bmYg,V2XI2qJlQyVA,RlOHlMxGbwXj,37.84,39.29,77.13
7ggBH9rrPWbp,PaQRmMWcVBvM,c9lDHwa1ASLS,692.0,57.3,749.3
lFU2gz4lUKB7,vZUdZ9QVR7iX,tNJnfkCxzhmN,548.35,6.87,555.22
r3hALQT93EsB,GA7VKY55Ve1s,9IoQ4CUO45Pc,1514.0,132.62,1646.62
DliowlQV2yV8,Y3eayqO8aOXQ,ruq0u2ZpAMDr,150.82,54.04,204.85999999999999
VGnTuPH9ikhV,0vbEvli2JYJu,RKad98cTxhSb,493.9,86.73,580.63
BEzrXmUJ6jSb,Qf3jXDCJPvkJ,HaUIinFOemaU,68.1,33.24,101.34
AJotPdRaKwyY,IAwyJkryRk4R,tNJnfkCxzhmN,89.21,50.28,139.49
6EBIqp1t8jl5,04VarFqFDG4N,CdW7Qr5M6GEr,46.2,15.0,61.2
uLmOgKmOLOZ9,vj1Q9kGjOug5,y58cZren4xNt,879.99,72.16,952.15
Nfrsb5Agsaby,xhOdqDhuh9C3,YVBAT3QqF9Qj,27.64,33.9,61.54
8MaujlQxejKT,ERHVaJoeGFkF,SixfIXbZXuJK,849.98,61.32,911.3000000000001
0wKwjdY1z51U,PkSSEEVEqflZ,Wk0JznmZOo6h,116.11,32.34,148.45
8IWGm9dmvitQ,GVFABs8jv3Op,5Ja2lH0N2OZt,114.9,27.78,142.68
Uvm3eqrT5PNd,eusdPgZ9vfNN,73jr4z4JJLzT,509.99,49.72,559.71
JEVjyOfz3vRF,C5mBfEmBowsz,GitjiMgsR0ch,966.9,92.01,1058.91
aCYHSPFKCaJ5,CpPR0u9UXipe,tfg2xilCAaac,149.9,15.71,165.61
iU5dRkT0UbRu,E2GmxGWbzEND,UCE3Mf4XAd26,708.0,38.61,746.61
JIjVStAX1OqF,8EMcxO7AFhVP,vlLUp3U56e8x,150.82,27.56,178.38
y0i7sJkjdEnZ,KWxRrLF3hWjp,L9QSOaClO6gU,112.33,30.66,142.99
JTeAJcOZLKTU,p189n8MsUQag,EGW4UK5bOeEZ,40.8,48.1,88.9
lle7tPix4LOq,ZERA6htQikNZ,qI9UblMbsm1o,159.77,145.31,305.08000000000004
URhgir8jvpA7,cKboTGrWp54z,OfafuCsnlLjb,509.99,56.8,566.79
sNzXLjJHimxW,FBEbDE6iSj8Z,lbmduirZT5rh,69.0,38.19,107.19
ZDuilm8eBY8K,xUOtXet8knB9,WC3AzGT7OMa6,2399.0,4.09,2403.09
AQvbQzBW9VJT,swA5UXSnK1rs,LSyj0QCn90kY,33.41,0.07,33.48
RQIsWBWnB9m5,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.94,139.57
dq03LBuhzhir,tM47X5ddUK0O,xzmMhXxNkqJ3,419.9,20.9,440.79999999999995
C8hRwTzyYNIc,pTzXgfNgSpW7,KH9VVC2iPaCb,142.2,21.98,164.17999999999998
yXSLbq8jJNLB,UGODVHG54iV2,bI5cDrYjs9Qa,749.99,2.63,752.62
geEz6xDLz5yY,jsE2P6T5PdVN,BWVUZmCNTZ8B,50.4,148.71,199.11
C2sEixmhn3Bk,SrfaFCawoWPe,VbREMx1xh7Eb,568.45,7.61,576.0600000000001
AICU9CQf9zNO,Qf3jXDCJPvkJ,HaUIinFOemaU,154.0,134.17,288.16999999999996
MxHsuryS8LDA,YXLgnSbcUlKN,yGbPyLPc8PmT,106.74,35.88,142.62
LB95k1HA7Zcz,AzF5SLbUbKWt,V3iKL8r9W9NR,34.72,110.14,144.86
uwY1Cm3kWeg9,e8ZqaQoymPcf,DhnYfWO3PJ5F,495.95,59.31,555.26
FDCy2o1xPwo3,c6DXFRSnX6ho,bd8RhBYu7arp,564.99,32.95,597.94
8G2Uai1drYy5,HVb0WK2Cg43g,iheur3GszbRN,1359.9,42.02,1401.92
DgvTsaRmVUTl,dw3iuqdKzB2C,hfLlIKeob5fC,116.11,2.46,118.57
63ky5p0OERua,66FfkbqT7EaT,QVo9EUjjuncJ,33.41,48.84,82.25
701sy0G7mOQ4,nRCGSNEb4RUm,0HbVEHMspxA1,137.88,12.63,150.51
zc2WqkEwtq8S,t04zRrtBcmWM,EGW4UK5bOeEZ,31.95,1.43,33.38
PUH8liKD2nMy,JILBeNEN25Sg,1JinMoPQlbPb,28.96,7.65,36.61
3cjwQmNcyEID,B6iPUeo0Hmep,yHsOFiqVrV1u,820.05,30.46,850.51
lLBlCuLkfwDu,o0wzlENKuuPY,OfafuCsnlLjb,509.99,38.66,548.65
yVw8kpKnf4bl,efmiIxk5GW9E,ruq0u2ZpAMDr,188.8,31.47,220.27
alOioG9itvvW,vaQjTEBWaASb,yxfgQLIrpHFD,106.74,133.15,239.89
glzxn5Tdk8dr,UDxk0BKLGdWP,Nt5IHN1ykkhc,509.99,39.68,549.67
1MkWBKhNk2G2,n0I7r2n61EVM,nKBsxjDoWKEM,94.68,34.33,129.01
wdcmll8A2yGF,AMKIgKd1s17B,TuPm19CMKvrM,72.4,21.28,93.68
xdijSPsTAPql,KKOfV8j7dYHx,ARNPJQjYTDDb,395.6,38.63,434.23
NbQV5WtslDAS,0soM9tOoCXa3,2jTASjIU2rIf,127.77,20.51,148.28
ITKgY0urYeu7,gZdw4XlyMmXn,XoReeOEjvEuw,79.0,7.52,86.52
8ULwfJfKC6XD,FOdgABJRGXrS,XLxN4hdOlYco,820.0,32.34,852.34
AiP8lT0mFF7y,8czc6uIc81lJ,BaK7FcpwSSsf,87.99,47.55,135.54
lqrQCkYg3Y3o,tIPO7bHrwS7c,dQCmV6mcOXGX,509.99,17.44,527.4300000000001
CA4yQTJD2eiB,aQSj5wMRLJyB,i2VPd2aaDnzs,142.14,42.82,184.95999999999998
UkX9eB4Ysi2J,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,3.0,123.38
HuQIRVYlkITN,9p1qIJDPo06E,lnvB1XSo3zwf,34.96,20.9,55.86
5AsEcT7IYeA3,T0Agezy7GbkA,CutJkKSkib8L,639.0,38.63,677.63
Q7ASsRpNrBxk,HcxzVO7t4pPL,jSOhwPWVF2Xx,36.5,20.9,57.4
Dycnfztussic,hfEa3c65LTA2,0Mzbc3aACMOQ,60.09,28.53,88.62
sOiwCjCP0BHJ,GqH7DZZi37vM,C6WhdSZuLC8r,509.99,92.95,602.94
ZcNIUEIyKw56,X9sl5gbsIDb6,RKad98cTxhSb,493.9,12.91,506.81
w8aXNo679Adb,ptNrqD6lH94n,uEFXsCQR7sKo,403.9,47.55,451.45
0YFgarYz9KnD,cNIQyQD7lRhk,5FvGdji6skxT,820.0,177.98,997.98
GS7TlrcV9EiI,fcdGCqtOAdKv,vdQsCEgrH1Nk,127.77,13.18,140.95
tbLoJTFmN51K,1Ds2HvWxpkv9,tjn9TXOjEGlU,7.59,79.43,87.02000000000001
41ESOI7q77l3,C4MNIZebz8wg,5Ja2lH0N2OZt,23.1,37.91,61.01
oCxakpgwrvu5,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,33.48,148.37
FylcoNawsxyy,6wkAkiVNcu3J,j6ZQXHPSPppN,128.99,86.98,215.97000000000003
uCLVoajqUFe1,XGtPb2KqluuP,CPpkJogBZQDx,2899.0,31.8,2930.8
OLLjAyjGntvG,drQODUvqXLjk,EhGbqP9YcXAn,3.5,41.29,44.79
KJxxYx3EGV4B,XQnvUd50SsJQ,KMUPLmVqQPcw,188.8,72.89,261.69
mFXys1P5pvQ5,d4lgTZMuo2nN,QEcBxg0tQry2,294.9,6.87,301.77
vXElUhy375Ae,nly1WtjMl4ys,g6AdzghqF6DD,676.97,75.81,752.78
xmcXAV3y0bzJ,POPbNW5r1Jpy,EsvBil6864Oa,124.89,6.44,131.33
Ku21hqzA50fH,AtmJCgT56oDj,qc8HaReZKfQJ,564.99,29.79,594.78
x9dwFj4vKMRU,P22k6cGQeLxP,8rHUnSQeQcMj,142.14,5.93,148.07
XLeQfRSnRNga,FCc6TWUWdrfn,7JtHJ8kiNtes,72.4,67.04,139.44
Mqoc2kiYI3XM,9Ra9OvTGUkvh,dikNaTlK8yGG,122.3,92.58,214.88
vqh6eg0BksBs,dAjuzl4lEzYf,ARNPJQjYTDDb,1122.0,75.07,1197.07
9D8fitQjsM9C,DoFhfOL2EWsA,r7VxefoTVHbb,849.5,47.14,896.64
xMn70jAErNfN,uAoOMo22UMav,IWOf3FsBgQtM,145.69,55.54,201.23
D9mE5Q90Nf0c,2KLdCRC3moTd,ruq0u2ZpAMDr,18.42,47.61,66.03
DsABekzFQyU4,Pb7eGiBIFKMI,RKad98cTxhSb,267.99,40.49,308.48
dTAum02ChYzP,yTmuTsD3E8nb,QQPx7QOUBZvB,49.38,14.62,64.0
OM78YcahNs15,0XyYmaoLSH4j,8Wa4TXXm4Hcx,529.9,95.31,625.21
v6e0KeIp6TR0,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,76.73,316.53000000000003
xyZOTBOGYS1h,897kVCNGEJYm,ux1d7N0zioFv,319.29,67.12,386.41
rfB6JCOObUDp,R2u3pJSgF7Gr,OnC6iPAbNc8Z,59.88,47.55,107.43
HWqnn5IXITK4,sW6tMAHux6f6,yGbPyLPc8PmT,106.74,35.88,142.62
QsnXzn81euhJ,anvtFHva439b,T7OJcZtdnwO5,150.82,65.05,215.87
exOQg7m3Sv9n,XC70BhUAAkLt,1b6QwEUEjB7M,31.9,8.78,40.68
RJT4YsFAk3ci,0Kwvf0nc6vy2,RrhUJPd2xCYy,52.82,29.68,82.5
Ov4oeDoDBLDi,h6DZ76JHcZ0o,4rtH6c1PSmrF,28.82,58.63,87.45
5L43IjiSehHQ,uhvQEAoGtiSX,KbKfjMfPEhfC,283.2,14.83,298.03
bCnfj6xHCFOx,L5R4lad8hEHC,7KovPWNcMm5O,38.94,55.51,94.44999999999999
6umanlRafhLf,JbHjUrduq7BQ,cFovkr5GFkYK,134.57,17.38,151.95
cENYAJaIHNla,cip2jHhMY4pc,bl8PTwqK0kvN,849.5,93.52,943.02
cou5BOfG0Qsq,pSVuuWCLxyvY,p2pT0lF4oGjD,54.95,6.87,61.82
gkaWP7jDVzBF,dInklYZ5HXma,XLxN4hdOlYco,153.75,34.33,188.07999999999998
BCY4SRQsss8K,8Tlb7Xc9LP3L,I1tzIpbuBorJ,118.89,37.07,155.96
7xlSrnNUzJ7d,YABc5Ij49wi1,2a07LobkzHUx,48.65,58.88,107.53
R6ygz8evEigC,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,47.55,60.65
ksrTAYeFnsV1,DQeMbUZYQfYz,regXXvWjzQLh,548.0,83.6,631.6
pOql8iFBh4Iw,x76dlq1kplBh,oAZOntQn2tEJ,49.38,40.98,90.36
FIaJsapwoV1R,wQAj5Nm58m17,YYXMiqTJbeNf,26.3,30.6,56.900000000000006
Vur5MhhCt0x1,FJPMZFdKAowc,YVBAT3QqF9Qj,389.89,33.9,423.78999999999996
sVWyv0xiWehd,f6w7qAiaZUNv,h5jBMl1c5nuX,153.75,47.55,201.3
p3rNQye3irvJ,ro08JPncYzLh,r7VxefoTVHbb,2899.0,24.97,2923.97
ym7urKvj9pte,ljxT8gh1Xcw4,MrnDWxZVVLrO,67.97,16.32,84.28999999999999
1qhHdCUhXB8J,pKxOnQZkDwOQ,WJRLMLfPKbsX,692.0,18.93,710.93
FH9eB1V2z40G,opWoTU2BWbGr,RlOHlMxGbwXj,125.46,18.27,143.73
9HXMZnutBe9j,MQ2y03vEkluo,B6xdvm9ZtKUi,328.0,20.9,348.9
eu4dd2aRYj3o,1JgqZUMnHeh7,EmVwqW8hWMQ7,47.02,35.38,82.4
bOKzcUZD83Dq,axLBYi1XjP6J,oI8R7WsNWWBc,50.21,161.82,212.03
f0NtxnekM0Md,lctzzYPrOOYX,HQ4j3Fr6B61e,60.09,44.4,104.49000000000001
fbxwlTI9qHcB,vc0h8nhLMhjR,fZpDF3uClkkx,133.05,47.5,180.55
VTzLEGJjpqPL,gUsB6MIYvqzB,3FRwW3adXzn7,131.1,38.98,170.07999999999998
fjJY9zCsuFDi,m0Lw8m6joRAS,AvTLykupHOIB,127.77,30.66,158.43
cDMJrGrrOoYt,Fbfxc3sxlDky,83mxmvg5Z1d6,17.89,12.28,30.17
u2LLRVu0NJ5j,Y4LOuaOSwPzM,AYTvmj7w9EFz,128.99,9.84,138.83
khb18hvvVBQJ,Hmcijnur9oOg,DLzETaZuC9wr,93.02,34.79,127.81
XIxJ9bWwBB9H,LqemLFXtsUMx,hvsAdyG9JEKS,207.9,29.34,237.24
QV7X4FVpuyAr,VFKqopsYepY6,4CUYuEcsAfEP,26.91,24.97,51.879999999999995
r2pGiTPyVUb8,Pb29t2XBfP6Q,2a07LobkzHUx,176.97,105.84,282.81
019iNT2eSEYM,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,56.65,151.68
qg4W0HLyulXG,KoRGSXOt2wEV,TYjqftf9KoLM,32.8,20.77,53.56999999999999
fmlplnDdZ8Oz,sZPDopwjwXU1,T5TAziawiIyq,142.9,72.15,215.05
2ey2s9qe4Wiu,KNzyyeCfT6Jw,BGPWBRIq3VJB,28.7,21.76,50.46
sye2YNO5Uu6J,TQgUjDPUjd95,Q4lnHFw86sJd,37.89,181.88,219.76999999999998
7J51qVGXlaSG,3DndxczZrPAj,AlwaQrfO6sZF,81.18,44.75,125.93
yHgXRJyvsYXX,rhyKJR9O3w6n,Q2NwKBfUdtHW,135.0,69.82,204.82
5rg741FpkxIr,tQSTooJNc6vp,2a07LobkzHUx,820.05,7.31,827.3599999999999
9k5vXTwWOOaC,mckjIgHnht9R,HaUIinFOemaU,435.55,18.05,453.6
EfVZi44dhjyG,zc3Kr0vGb4YN,ruq0u2ZpAMDr,95.03,14.31,109.34
no1GZs08Zd41,7grztYpCkySJ,K0qPVGdA91KO,161.0,17.37,178.37
ZXgbr47zue5Z,gQmWktJ30VDv,yGbPyLPc8PmT,2899.0,32.34,2931.34
QMdfpILdzGOX,sAZlZF7GJJdr,16pMg4KJ3hIj,820.0,26.08,846.08
0GUEzCRZw8RQ,7Y9s1nKZwgT8,lbmduirZT5rh,71.25,43.52,114.77000000000001
TQc1grf246nI,BnICguJ7FAqS,XAvti4CVSUQZ,2799.65,3.23,2802.88
Cx0IO6wIeU62,ZNl6BY792DHN,2cg7E5j1pzxq,252.99,37.12,290.11
